candidate_id,target_cik,filer_name,filer_tickers,sic_codes,sec_signal_date,last_related_filing_date,event_class,confidence,adjudication_status,model_label_eligible,filing_forms,accession_numbers,primary_source_urls,filing_count,review_notes
31ae9c8d991880bd401b,1117480,CHIMERIX INC,"[""CMRX""]","[""2834""]",2025-03-21,2025-04-18,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001104659-25-026402"", ""0001104659-25-030562"", ""0001104659-25-032423"", ""0001104659-25-036211""]","[""https://www.sec.gov/Archives/edgar/data/1117480/000110465925026402/tm259873d1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1117480/000110465925030562/tm258371d2_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1117480/000110465925032423/tm2511654d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1117480/000110465925036211/tm2512611-1_sc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
f2cff96d6e6db5cf4bbb,1962918,"ACELYRIN, Inc.","[""SLRN""]","[""2834""]",2025-04-04,2025-04-04,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-25-032228""]","[""https://www.sec.gov/Archives/edgar/data/1962918/000110465925032228/tm255940-11_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
5c145f5d28f74d52ad7a,1802768,Royalty Pharma plc,"[""RPRX""]","[""2834""]",2025-04-11,2025-04-11,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-25-013376""]","[""https://www.sec.gov/Archives/edgar/data/1802768/000114036125013376/ny20043200x2_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
02b9764d5c067a2a835a,1860782,"2seventy bio, Inc.","[""TSVT""]","[""2834""]",2025-04-14,2025-05-13,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001140361-25-013644"", ""0001140361-25-014421"", ""0001140361-25-014961"", ""0001140361-25-017235"", ""0001140361-25-018512""]","[""https://www.sec.gov/Archives/edgar/data/1860782/000114036125013644/ny20046860x1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1860782/000114036125014421/ny20046860x2_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1860782/000114036125014961/ny20046860x3_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1860782/000114036125017235/ny20048433x1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1860782/000114036125018512/ny20048433x2_sc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
e6c7606aaaf1474a3aef,1494650,"OptiNose, Inc.","[""OPTN""]","[""2834""]",2025-04-15,2025-04-15,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-25-034826""]","[""https://www.sec.gov/Archives/edgar/data/1494650/000110465925034826/tm2510818-3_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
7970936f9ad685acc037,1564824,Allakos Inc.,"[""ALLK""]","[""2834""]",2025-04-15,2025-05-15,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001140361-25-013949"", ""0001140361-25-019155""]","[""https://www.sec.gov/Archives/edgar/data/1564824/000114036125013949/ny20047308x1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1564824/000114036125019155/ny20049047x2_sc14d9a.htm""]",2,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
0357b8b04db8ace803bd,1651407,"Checkpoint Therapeutics, Inc.","[""CKPT""]","[""2834""]",2025-04-23,2025-04-23,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-25-038082""]","[""https://www.sec.gov/Archives/edgar/data/1651407/000110465925038082/tm252489-4_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
b927badfe6ae85190636,2008861,"Endo, Inc.","[""NDOI""]","[""2834""]",2025-05-12,2025-05-12,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-25-047383""]","[""https://www.sec.gov/Archives/edgar/data/2008861/000110465925047383/tm2514691-1_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
f8d2f3520156b1907287,1741830,"Kronos Bio, Inc.","[""KRON""]","[""2834""]",2025-05-15,2025-06-20,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001213900-25-043969"", ""0001213900-25-051356"", ""0001213900-25-055919""]","[""https://www.sec.gov/Archives/edgar/data/1741830/000121390025043969/ea0242090-sc14d9_kronos.htm"", ""https://www.sec.gov/Archives/edgar/data/1741830/000121390025051356/ea0242090-sc14d9a1_kronos.htm"", ""https://www.sec.gov/Archives/edgar/data/1741830/000121390025055919/ea0242090-03.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
98f8f610571ccd3ff2d9,1445283,"KINETA, INC./DE","[""KANT""]","[""2834""]",2025-05-23,2025-05-23,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-25-125501""]","[""https://www.sec.gov/Archives/edgar/data/1445283/000119312525125501/d57922ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
b1983ee3f73a13305cbb,1505512,Regulus Therapeutics Inc.,"[""RGLS""]","[""2834""]",2025-05-27,2025-06-25,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001104659-25-052756"", ""0001104659-25-060054"", ""0001104659-25-061370"", ""0001104659-25-062427""]","[""https://www.sec.gov/Archives/edgar/data/1505512/000110465925052756/tm2515290-1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1505512/000110465925060054/tm2518151-1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1505512/000110465925061370/tm2518614-1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1505512/000110465925062427/tm2518614-31_sc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
da67b596de618839bde7,1773427,"SpringWorks Therapeutics, Inc.","[""SWTX""]","[""2836""]",2025-05-28,2025-05-28,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-25-053200""]","[""https://www.sec.gov/Archives/edgar/data/1773427/000110465925053200/tm2513796-2_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
923949f0178d41e6d4fc,1693011,"Inozyme Pharma, Inc.","[""INZY""]","[""2834""]",2025-06-02,2025-07-01,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-132769"", ""0001193125-25-134977"", ""0001193125-25-141714"", ""0001193125-25-153577""]","[""https://www.sec.gov/Archives/edgar/data/1693011/000119312525132769/d908188dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1693011/000119312525134977/d908188dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1693011/000119312525141714/d71261dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1693011/000119312525153577/d842768dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
548641f45fec2c571914,1597264,Blueprint Medicines Corp,"[""BPMC""]","[""2834""]",2025-06-17,2025-07-18,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-141740"", ""0001193125-25-157306"", ""0001193125-25-160199"", ""0001193125-25-160643""]","[""https://www.sec.gov/Archives/edgar/data/1597264/000119312525141740/d934774dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1597264/000119312525157306/d912303dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1597264/000119312525160199/d892886dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1597264/000119312525160643/d912303dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
fa8f038263eddf343700,1783032,"Elevation Oncology, Inc.","[""ELEV""]","[""2836""]",2025-06-23,2025-07-23,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001140361-25-023351"", ""0001140361-25-026859""]","[""https://www.sec.gov/Archives/edgar/data/1783032/000114036125023351/ny20050732x1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1783032/000114036125026859/ef20052361_sc14d9a.htm""]",2,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
b2f48fe8f936077bb891,1840574,"Verve Therapeutics, Inc.","[""VERV""]","[""2834""]",2025-06-25,2025-07-24,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-146127"", ""0001193125-25-159002"", ""0001193125-25-162672"", ""0001193125-25-163918""]","[""https://www.sec.gov/Archives/edgar/data/1840574/000119312525146127/d917975dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1840574/000119312525159002/d77762dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1840574/000119312525162672/d71497dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1840574/000119312525163918/d73897dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
370a39813aa0fd8f1f6f,1827087,"Vigil Neuroscience, Inc.","[""VIGL""]","[""2836""]",2025-06-30,2025-06-30,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-25-151902""]","[""https://www.sec.gov/Archives/edgar/data/1827087/000119312525151902/d928340ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
9f4e25c13b17104b33f3,1597553,"Sage Therapeutics, Inc.","[""SAGE""]","[""2834""]",2025-07-02,2025-07-31,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-155020"", ""0001193125-25-161546"", ""0001193125-25-165933"", ""0001193125-25-170193""]","[""https://www.sec.gov/Archives/edgar/data/1597553/000119312525155020/d63256dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1597553/000119312525161546/d859384dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1597553/000119312525165933/d859384dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1597553/000119312525170193/d859384dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
689da78a73e7a00ddf62,1760542,HOOKIPA Pharma Inc.,"[""HOOK""]","[""2834""]",2025-07-03,2025-07-03,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-25-024818""]","[""https://www.sec.gov/Archives/edgar/data/1760542/000114036125024818/ny20049278x4_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
2129a69a9a70edb66dd3,1764974,Turnstone Biologics Corp.,"[""TSBX""]","[""2836""]",2025-07-11,2025-08-11,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-157832"", ""0001193125-25-160546"", ""0001193125-25-177578""]","[""https://www.sec.gov/Archives/edgar/data/1764974/000119312525157832/d58418dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1764974/000119312525160546/d59126dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1764974/000119312525177578/d847545dsc14d9a.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
f1f1028c215ffe0eb67d,1496323,"IGM Biosciences, Inc.","[""IGMS""]","[""2834""]",2025-07-16,2025-08-14,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-159860"", ""0001193125-25-180427""]","[""https://www.sec.gov/Archives/edgar/data/1496323/000119312525159860/d29794dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1496323/000119312525180427/d55069dsc14d9a.htm""]",2,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
bfb6bd792a138a6e6c42,316253,ENZO BIOCHEM INC,"[""ENZB""]","[""2836""]",2025-07-22,2025-07-22,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001213900-25-066233""]","[""https://www.sec.gov/Archives/edgar/data/316253/000121390025066233/ea0248117-02.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
b57423068ece916dbf86,910267,TITAN PHARMACEUTICALS INC,"[""TTNP""]","[""2836""]",2025-07-22,2025-07-22,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001641172-25-020609""]","[""https://www.sec.gov/Archives/edgar/data/910267/000164117225020609/formdefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
b0cfeaaf98cf870f8df3,1966494,"CARGO Therapeutics, Inc.","[""CRGX""]","[""2836""]",2025-07-23,2025-08-19,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-163464"", ""0001193125-25-175652"", ""0001193125-25-183131""]","[""https://www.sec.gov/Archives/edgar/data/1966494/000119312525163464/d78481dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1966494/000119312525175652/d32225dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1966494/000119312525183131/d58621dsc14d9a.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
e217552f662eb9e83b1e,1808865,"iTeos Therapeutics, Inc.","[""ITOS""]","[""2836""]",2025-08-01,2025-08-29,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-170952"", ""0001193125-25-192007""]","[""https://www.sec.gov/Archives/edgar/data/1808865/000119312525170952/d854787dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1808865/000119312525192007/d26193dsc14d9a.htm""]",2,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
fc5e2096bc92d08326d2,1904286,"MIRA PHARMACEUTICALS, INC.","[""MIRA""]","[""2834""]",2025-08-08,2025-08-08,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001641172-25-022816""]","[""https://www.sec.gov/Archives/edgar/data/1904286/000164117225022816/formdefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
6c345d960b5edf4bc793,1633932,ESSA Pharma Inc.,"[""EPIX""]","[""2834""]",2025-08-11,2025-08-11,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-25-075843""]","[""https://www.sec.gov/Archives/edgar/data/1633932/000110465925075843/tm2520986-5_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
fdf722a9268d386f4a5f,1082038,DURECT CORP,"[""DRRX""]","[""2834""]",2025-08-12,2025-09-11,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-178502"", ""0001193125-25-188167"", ""0001193125-25-200859""]","[""https://www.sec.gov/Archives/edgar/data/1082038/000119312525178502/d37019dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1082038/000119312525188167/d81875dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1082038/000119312525200859/d946030dsc14d9a.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
62c53ce038ff4abb7e9d,1840748,LAVA Therapeutics NV,"[""LVTX""]","[""2834""]",2025-08-15,2025-11-21,tender_offer_target,high,provisional_primary_source,False,"[""DEFM14A"", ""SC 14D9"", ""SC 14D9/A""]","[""0001104659-25-079243"", ""0001104659-25-087113"", ""0001104659-25-087123"", ""0001104659-25-096168"", ""0001104659-25-100336"", ""0001104659-25-109284"", ""0001104659-25-110947"", ""0001104659-25-114795""]","[""https://www.sec.gov/Archives/edgar/data/1840748/000110465925079243/tm2522230d5_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1840748/000110465925087113/tm2523908-2_defm14a.htm"", ""https://www.sec.gov/Archives/edgar/data/1840748/000110465925087123/tm2523908d3_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1840748/000110465925096168/tm2527813d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1840748/000110465925100336/tm2528774d3_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1840748/000110465925109284/tm2530749d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1840748/000110465925110947/tm2530957d2_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1840748/000110465925114795/tm2531793d1_sc14d9a.htm""]",8,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
840bc07ac325f571fc41,1657312,Verona Pharma plc,"[""VRNA""]","[""2834""]",2025-08-18,2025-08-18,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-25-079472""]","[""https://www.sec.gov/Archives/edgar/data/1657312/000110465925079472/tm2522174-2_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
620dd0e4239df9e57561,1722964,"Y-mAbs Therapeutics, Inc.","[""YMAB""]","[""2834""]",2025-08-18,2025-09-16,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001104659-25-079582"", ""0001104659-25-086040"", ""0001104659-25-090231""]","[""https://www.sec.gov/Archives/edgar/data/1722964/000110465925079582/tm2523645-2_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1722964/000110465925086040/tm2524940d1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1722964/000110465925090231/tm2525998d9_sc14d9a.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
631b3d73bb55d6115a19,1888012,"HilleVax, Inc.","[""HLVX""]","[""2836""]",2025-08-18,2025-09-17,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-182307"", ""0001193125-25-205600""]","[""https://www.sec.gov/Archives/edgar/data/1888012/000119312525182307/d82697dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1888012/000119312525205600/d16260dsc14d9a.htm""]",2,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
e2045f75e6e67396f93d,1604950,scPharmaceuticals Inc.,"[""SCPH""]","[""2834""]",2025-09-08,2025-10-07,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-198383"", ""0001193125-25-210132"", ""0001193125-25-214241"", ""0001193125-25-223217"", ""0001193125-25-225023"", ""0001193125-25-232748""]","[""https://www.sec.gov/Archives/edgar/data/1604950/000119312525198383/d152074dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1604950/000119312525210132/d41142dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1604950/000119312525214241/d255686dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1604950/000119312525223217/d942217dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1604950/000119312525225023/d846289dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1604950/000119312525232748/d46958dsc14d9a.htm""]",6,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
7d0bafa7e3148c21ba90,1618835,"Evofem Biosciences, Inc.","[""EVFM""]","[""2834""]",2025-09-08,2025-09-08,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001641172-25-026774""]","[""https://www.sec.gov/Archives/edgar/data/1618835/000164117225026774/formdefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
e719f5d728c6c530255a,1971543,Mural Oncology plc,"[""MURA""]","[""2834""]",2025-09-23,2025-09-23,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-25-213598""]","[""https://www.sec.gov/Archives/edgar/data/1971543/000119312525213598/d28783ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
1328969bb6afb4a7bfa4,1840904,ATAI Life Sciences N.V.,"[""ATAI""]","[""2834""]",2025-09-24,2025-09-24,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-25-036024""]","[""https://www.sec.gov/Archives/edgar/data/1840904/000114036125036024/ny20050228x6_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
bf2773742dd090c33632,1827506,"Tourmaline Bio, Inc.","[""TRML""]","[""2836""]",2025-09-29,2025-10-28,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001104659-25-094103"", ""0001104659-25-101420"", ""0001104659-25-102958"", ""0001193125-25-243131""]","[""https://www.sec.gov/Archives/edgar/data/1827506/000110465925094103/tm2527010-7_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1827506/000110465925101420/tm2529266d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1827506/000110465925102958/tm2529486d2_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1827506/000119312525243131/d57381dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
c1f5136ea2f9f7e5a70c,1785173,"89bio, Inc.","[""ETNB""]","[""2834""]",2025-10-01,2025-10-30,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-226874"", ""0001193125-25-248856"", ""0001193125-25-257605""]","[""https://www.sec.gov/Archives/edgar/data/1785173/000119312525226874/d947997dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1785173/000119312525248856/d52886dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1785173/000119312525257605/d936691dsc14d9a.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
44a1f9f3bb6b31d001c3,2040807,"Metsera, Inc.","[""MTSR""]","[""2834""]",2025-10-17,2025-10-17,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-25-242494""]","[""https://www.sec.gov/Archives/edgar/data/2040807/000119312525242494/d53787ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
8820d63ae0af0fadf072,1651311,Merus N.V.,"[""MRUS""]","[""2834""]",2025-10-21,2025-12-30,tender_offer_target,high,provisional_primary_source,False,"[""DEFM14A"", ""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-244299"", ""0001193125-25-259660"", ""0001193125-25-276008"", ""0001193125-25-312785"", ""0001193125-25-316839"", ""0001193125-25-335925""]","[""https://www.sec.gov/Archives/edgar/data/1651311/000119312525244299/d97785dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1651311/000119312525259660/d846451dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1651311/000119312525276008/d54485ddefm14a.htm"", ""https://www.sec.gov/Archives/edgar/data/1651311/000119312525312785/d11269dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1651311/000119312525316839/d19896dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1651311/000119312525335925/d949701dsc14d9a.htm""]",6,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
10cdadfcaa6a6b899585,1809122,CureVac N.V.,"[""CVAC""]","[""2834""]",2025-10-21,2025-12-18,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001104659-25-101286"", ""0001104659-25-101584"", ""0001104659-25-101637"", ""0001104659-25-115235"", ""0001104659-25-115771"", ""0001104659-25-116277"", ""0001104659-25-118724"", ""0001104659-25-122532""]","[""https://www.sec.gov/Archives/edgar/data/1809122/000110465925101286/tm2526158-1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1809122/000110465925101584/tm2526158d3_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1809122/000110465925101637/tm2526158d4_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1809122/000110465925115235/tm2526158d5_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1809122/000110465925115771/tm2532168d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1809122/000110465925116277/tm2532280d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1809122/000110465925118724/tm2532844d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1809122/000110465925122532/tm2533867d1_sc14d9a.htm""]",8,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
084af7080a305244a2c3,1106838,"Sonnet BioTherapeutics Holdings, Inc.","[""SONN""]","[""2834""]",2025-10-27,2025-10-27,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001493152-25-019759""]","[""https://www.sec.gov/Archives/edgar/data/1106838/000149315225019759/formdefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
8be3e3fd5656157ded9f,1501756,"Adverum Biotechnologies, Inc.","[""ADVM""]","[""2836""]",2025-11-07,2025-12-09,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-25-272604"", ""0001193125-25-303117"", ""0001193125-25-312028""]","[""https://www.sec.gov/Archives/edgar/data/1501756/000119312525272604/d91171dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1501756/000119312525303117/d88149dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1501756/000119312525312028/d28340dsc14d9a.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
